study,scenario_id,p,n1,n2,n1_over_n2,family,rho0,rho_alt,design,alternative,innovation,method,alpha,B,R,rejection_rate,mean_p_value,mean_statistic,median_statistic,mean_elapsed_sec,MCSE
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_120_60_rho0p5,100,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.3),0.05,500,1000,0.057,0.39173,1.0594536308789313,0.9816629309530458,0.08084822219843045,0.007331507348424334
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_120_60_rho0p5,100,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.5),0.05,500,1000,0.055,0.42997,1.0757982350162403,0.8698026327091583,0.08067005670117214,0.00720936890441875
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_120_60_rho0p5,100,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.7),0.05,500,1000,0.052,0.455668,1.0866181079458084,0.7379019047224014,0.08144016949657816,0.007021111023192838
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_120_60_rho0p5,100,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-I,0.05,500,1000,0.0,0.35355200000000003,1.0460050926671118,1.0445885052043442,0.08163204280089122,0.0
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_120_60_rho0p5,100,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Wang-NR,0.05,0,1000,0.011,0.4025808327750907,3.6113530954348723,3.346803470495658,0.0015364015998784453,0.003298332912245215
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_180_60_rho0p5,100,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Li-Chen,0.05,0,1000,0.054,0.49837704727998067,0.009668009410728146,-0.0166847079151576,0.0007802718016318977,0.007147307185227175
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_180_60_rho0p5,100,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Max-bootstrap,0.05,500,1000,0.109,0.323014,3.94150564712643,3.8917538330653314,0.08114420490001793,0.00985489725973843
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_180_60_rho0p5,100,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.3),0.05,500,1000,0.086,0.376772,1.0837505406312553,0.9887332761684244,0.08696095099777448,0.008865889690267977
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_180_60_rho0p5,100,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.5),0.05,500,1000,0.086,0.41818,1.1254538736841813,0.8795803414623008,0.08676635689777322,0.008865889690267977
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_180_60_rho0p5,100,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.7),0.05,500,1000,0.083,0.445416,1.1583004942629422,0.7354154187757462,0.0864766375980107,0.008724161850859944
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_180_60_rho0p5,100,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-I,0.05,500,1000,0.0,0.34819799999999995,1.0503567951861457,1.0495157280207306,0.08669322040246334,0.0
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_180_60_rho0p5,100,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Wang-NR,0.05,0,1000,0.006,0.40252339790922814,3.294019493552496,3.0455572126877968,0.002375079598859884,0.002442130217658346
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_300_60_rho0p5,100,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Li-Chen,0.05,0,1000,0.063,0.4966037185819248,0.023732215361775066,-0.02639849928054449,0.0023091656992910428,0.007683163410991596
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_300_60_rho0p5,100,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Max-bootstrap,0.05,500,1000,0.176,0.269912,4.035703382810547,3.952976770454093,0.09787136020313483,0.012042591083317577
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_300_60_rho0p5,100,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.3),0.05,500,1000,0.095,0.370054,1.0980027598466415,1.0003867958401838,0.10232062530168332,0.00927227048785787
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_300_60_rho0p5,100,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.5),0.05,500,1000,0.096,0.417184,1.1484543165031231,0.8738704655744043,0.10239345640281682,0.009315793041926168
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_300_60_rho0p5,100,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.7),0.05,500,1000,0.087,0.45278199999999996,1.1852152818206978,0.7049444095132662,0.10215125230094418,0.00891240708226459
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_300_60_rho0p5,100,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-I,0.05,500,1000,0.0,0.340752,1.0577821112537076,1.0567101848152767,0.10166551750083454,0.0
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_300_60_rho0p5,100,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Wang-NR,0.05,0,1000,0.005,0.40182497746406864,3.149465510117575,2.8319288861066525,0.005624754100455902,0.0022304708023195463
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_90_60_rho0p5,100,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Li-Chen,0.05,0,1000,0.047,0.5109930896720656,-0.04887851792038265,-0.03967497934071877,0.000517373998882249,0.006692607862410586
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_90_60_rho0p5,100,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Max-bootstrap,0.05,500,1000,0.062,0.37468799999999997,3.880501817622861,3.8391774569203703,0.07444067029771395,0.007626008130076967
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_90_60_rho0p5,100,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.3),0.05,500,1000,0.057,0.40574400000000005,1.0493271738770822,0.963158462131461,0.07969980579894036,0.007331507348424334
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_90_60_rho0p5,100,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.5),0.05,500,1000,0.063,0.449262,1.0524840163045595,0.8331967176310122,0.07989241039997433,0.007683163410991596
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_90_60_rho0p5,100,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.7),0.05,500,1000,0.066,0.472734,1.0534011416811377,0.6762888741699098,0.07995331700122915,0.007851369307324678
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_90_60_rho0p5,100,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-I,0.05,500,1000,0.0,0.358844,1.0441243188323646,1.044480651044843,0.07999484600196592,0.0
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_100_90_60_rho0p5,100,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Wang-NR,0.05,0,1000,0.01,0.4068589799239428,3.7911681086093583,3.6905549871752186,0.001131512000109069,0.003146426544510455
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Li-Chen,0.05,0,1000,0.045,0.5059278777556006,-0.020718357920973637,-0.014932319255317702,0.0009369411002844572,0.0065555320150236475
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Max-bootstrap,0.05,500,1000,0.076,0.35515199999999997,4.203166192737104,4.161952268544942,0.34347786389908286,0.008379976133617566
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.3),0.05,500,1000,0.064,0.39619,1.0652575397843582,0.9593821971817433,0.37358669759961777,0.007739767438366608
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.5),0.05,500,1000,0.064,0.43528000000000006,1.0877166217499616,0.8376377719188558,0.37306916499976067,0.007739767438366608
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.7),0.05,500,1000,0.061,0.460248,1.1046112222951083,0.7014173285062633,0.37227208919555416,0.0075682891065286355
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-I,0.05,500,1000,0.0,0.349448,1.0450830825857675,1.0450505676295296,0.3708799208997516,0.0
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Wang-NR,0.05,0,1000,0.0,0.3550077371559198,13.885806771231739,13.80712381386411,0.0027524466998875142,0.0
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Li-Chen,0.05,0,1000,0.063,0.5076315172751881,-0.015418808748683453,-0.05123051191757044,0.0012238378006732091,0.007683163410991596
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Max-bootstrap,0.05,500,1000,0.107,0.295076,4.270123907008322,4.231820245292345,0.3677455137987854,0.009775019181566858
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.3),0.05,500,1000,0.075,0.379474,1.0734991776262421,0.9821453931258151,0.4045412274026312,0.008329165624478841
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.5),0.05,500,1000,0.082,0.422012,1.104928819754609,0.8666836958456169,0.4046867559995735,0.008676174272108648
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.7),0.05,500,1000,0.074,0.452404,1.129028617829817,0.7138453903719784,0.4019585497985827,0.00827792244467173
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-I,0.05,500,1000,0.0,0.347638,1.0478282667640617,1.0472224385504547,0.39976129590091297,0.0
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Wang-NR,0.05,0,1000,0.003,0.3609908052513818,12.412421921452504,11.573913243672848,0.003998619697638787,0.001729450779872038
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Li-Chen,0.05,0,1000,0.044,0.5196731114894694,-0.06836976754050214,-0.07055984566212052,0.0030849324021255597,0.006485676526007136
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Max-bootstrap,0.05,500,1000,0.196,0.23451,4.372697071084556,4.300113504804097,0.427450267195818,0.012553246592017541
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.3),0.05,500,1000,0.078,0.373316,1.0840586510954109,0.9887069292317088,0.4468928889990784,0.008480330182251162
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.5),0.05,500,1000,0.087,0.419762,1.1181589360030615,0.8650851222115827,0.4457158560019452,0.00891240708226459
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.7),0.05,500,1000,0.083,0.457252,1.1366356537452131,0.6949762112097329,0.4438943144964287,0.008724161850859944
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-I,0.05,500,1000,0.0,0.344954,1.05332481409692,1.0530128359823818,0.4466873789988458,0.0
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Wang-NR,0.05,0,1000,0.0,0.36916836787017154,10.918706857433545,10.769901212331604,0.007073444299981929,0.0
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Li-Chen,0.05,0,1000,0.046,0.4958397787080886,0.006986150969767024,0.0064396430900036,0.0007511918989475816,0.006624499981130651
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Max-bootstrap,0.05,500,1000,0.06,0.34748,4.210721075633888,4.180448691882994,0.32209374369867144,0.007509993342207435
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.3),0.05,500,1000,0.046,0.41709199999999996,1.0384988061911253,0.9351799885389105,0.35581411159737036,0.006624499981130651
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.5),0.05,500,1000,0.046,0.453308,1.0283539414397371,0.7983645831081023,0.3552822185000405,0.006624499981130651
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-C(0.7),0.05,500,1000,0.044,0.47241000000000005,1.0157830879416831,0.6590452061984535,0.35378764669946394,0.006485676526007136
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Ours-I,0.05,500,1000,0.0,0.346202,1.0457365614571066,1.0459117107447984,0.352236749600037,0.0
study_size_unbalanced_ratio,size_unbalanced_gaussian_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,gaussian,Wang-NR,0.05,0,1000,0.002,0.34403887860314797,16.57163871049005,16.407228015617648,0.0019212154998676852,0.0014127986409959489
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_120_60_rho0p5,100,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Li-Chen,0.05,0,1000,0.133,0.5892260895106705,-0.058315921952194226,-0.6065085646739133,0.0006542901989305392,0.010738295954200556
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_120_60_rho0p5,100,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.1,0.411342,3.2695276752072986,3.1976907025527868,0.07416042850050143,0.009486832980505138
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_120_60_rho0p5,100,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.068,0.403322,1.053672159984359,0.9475233306548052,0.08121583399944939,0.007960904471226871
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_120_60_rho0p5,100,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.064,0.43479199999999996,1.068664058503067,0.8175519934162594,0.08103221900062635,0.007739767438366608
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_120_60_rho0p5,100,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.064,0.454976,1.079187254310445,0.7052190464664301,0.08030613949731924,0.007739767438366608
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_120_60_rho0p5,100,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-I,0.05,500,1000,0.062,0.433456,1.0692306905748246,0.8345431909282094,0.08062310200126376,0.007626008130076967
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_120_60_rho0p5,100,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Wang-NR,0.05,0,1000,0.049,0.4441891313668636,0.7860658363520325,-63.889246990760896,0.0016359802003717049,0.006826346021115542
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_180_60_rho0p5,100,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Li-Chen,0.05,0,1000,0.157,0.5714576015918362,0.10286371259620339,-0.5258157394743769,0.0008300026007927954,0.01150439046625244
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_180_60_rho0p5,100,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.194,0.35776600000000003,3.4380127242935217,3.3143692397599347,0.08311355249909684,0.012504559168559283
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_180_60_rho0p5,100,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.102,0.38004000000000004,1.104361624666474,0.9680542725595358,0.08904255450039636,0.009570579919733181
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_180_60_rho0p5,100,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.11,0.41153,1.1795564264476874,0.8536230854834201,0.0891852668991778,0.009894442884771228
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_180_60_rho0p5,100,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.101,0.433924,1.245313508251812,0.7359323759406889,0.08836999049806037,0.009528850927577786
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_180_60_rho0p5,100,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-I,0.05,500,1000,0.112,0.41255000000000003,1.1775038325884841,0.858823550862913,0.088111987399403,0.00997276290703835
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_180_60_rho0p5,100,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Wang-NR,0.05,0,1000,0.085,0.43189528335361216,18.65041659962574,-48.70054822999197,0.0024701742992037905,0.008819013550278738
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_300_60_rho0p5,100,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Li-Chen,0.05,0,1000,0.138,0.5973223335861632,-0.07585821301947569,-0.6265330743293913,0.0023267435987945648,0.01090669519148674
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_300_60_rho0p5,100,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.308,0.28989800000000004,3.628863761448289,3.466285091801855,0.10259806710178963,0.014599178059055242
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_300_60_rho0p5,100,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.105,0.37923,1.1057940363488412,0.9694014484895375,0.10855472399666906,0.009694070352540258
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_300_60_rho0p5,100,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.105,0.418404,1.182029115945347,0.8382028566325324,0.10844134530064184,0.009694070352540258
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_300_60_rho0p5,100,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.097,0.44679800000000003,1.246113218066587,0.6910809144728717,0.10789089569961652,0.00935900635751467
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_300_60_rho0p5,100,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-I,0.05,500,1000,0.1,0.419586,1.1753177000025132,0.8453485125684236,0.10791591340280138,0.009486832980505138
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_300_60_rho0p5,100,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Wang-NR,0.05,0,1000,0.076,0.44894149548346796,0.8006732313087589,-53.6845858572226,0.005862107202992775,0.008379976133617566
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_90_60_rho0p5,100,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Li-Chen,0.05,0,1000,0.119,0.5992533109142509,-0.12068078914618326,-0.6039740945806499,0.0006013464995194227,0.010239091756596383
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_90_60_rho0p5,100,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.051,0.45209,3.1981991537449623,3.1567622754967988,0.07374968379945494,0.00695693898205238
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_90_60_rho0p5,100,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.05,0.412992,1.038505335778614,0.9461398011126323,0.07974925839796197,0.006892024376045111
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_90_60_rho0p5,100,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.052,0.446652,1.0333059604077752,0.8171833456480373,0.07971210819995031,0.007021111023192838
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_90_60_rho0p5,100,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.05,0.463312,1.0254977778991965,0.6867598713873369,0.07886105889989994,0.006892024376045111
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_90_60_rho0p5,100,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-I,0.05,500,1000,0.051,0.447964,1.0289360245150605,0.8326316854367997,0.07884729480242822,0.00695693898205238
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_100_90_60_rho0p5,100,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Wang-NR,0.05,0,1000,0.041,0.45709175900330173,-2.3578912543429174,-67.31946817356727,0.001309152300702408,0.006270486424512854
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_120_60_rho0p5,200,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Li-Chen,0.05,0,1000,0.114,0.6093938817704607,-0.16102818907180771,-0.6506268144109575,0.000796677503734827,0.010050074626588601
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_120_60_rho0p5,200,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.094,0.41746,3.5163326946857882,3.433358874097448,0.3312805366982939,0.009228434320078352
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_120_60_rho0p5,200,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.059,0.42199400000000004,1.0335327043467195,0.925649198516991,0.35982122340076605,0.007451107300260815
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_120_60_rho0p5,200,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.062,0.456526,1.0234885223359744,0.7725945197059095,0.3613148063987028,0.007626008130076967
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_120_60_rho0p5,200,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.062,0.476452,1.010534266184811,0.631811632835759,0.35774197629932314,0.007626008130076967
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_120_60_rho0p5,200,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-I,0.05,500,1000,0.061,0.449142,1.0312966606804195,0.8227937161402493,0.35602705310075544,0.0075682891065286355
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_120_60_rho0p5,200,120,60,2.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Wang-NR,0.05,0,1000,0.053,0.45815541821999184,-39.64692728780688,-261.23384069618373,0.0021698301007272674,0.00708456067798138
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_180_60_rho0p5,200,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Li-Chen,0.05,0,1000,0.147,0.5819478632179141,0.024770693886076337,-0.5619746782897955,0.0011462375003611668,0.011197812286335219
