study,scenario_id,p,n1,n2,n1_over_n2,family,rho0,rho_alt,design,alternative,innovation,method,alpha,B,R,rejection_rate,mean_p_value,mean_statistic,median_statistic,mean_elapsed_sec,MCSE
study_size_smalln,size_smalln_laplace_equicorrelation_100_60_60_rho0p9,100,60,60,1.0,equicorrelation,0.9,0.9,small_equal_sample_null_size,null,laplace,Wang-NR,0.05,0,1000,0.039,0.47244414664203366,18.923238840845684,-349.0866339378997,0.0007200362993171438,0.006122009474020765
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p1,200,60,60,1.0,equicorrelation,0.1,0.1,small_equal_sample_null_size,null,laplace,Li-Chen,0.05,0,1000,0.086,0.5238600451173121,0.004361205193947859,-0.1046105923610395,0.0005453265010146424,0.008865889690267977
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p1,200,60,60,1.0,equicorrelation,0.1,0.1,small_equal_sample_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.027,0.47837,4.021573989529278,3.977801464917704,0.28580563740083015,0.00512552436341883
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p1,200,60,60,1.0,equicorrelation,0.1,0.1,small_equal_sample_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.053,0.433676,1.0412566295661987,0.8843119025414528,0.2985004696015967,0.00708456067798138
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p1,200,60,60,1.0,equicorrelation,0.1,0.1,small_equal_sample_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.056,0.462354,1.0343724420882268,0.7321077036763842,0.2992570875022793,0.007270763371201128
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p1,200,60,60,1.0,equicorrelation,0.1,0.1,small_equal_sample_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.055,0.47848,1.0295335802910393,0.6141455226635208,0.304181637500762,0.00720936890441875
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p1,200,60,60,1.0,equicorrelation,0.1,0.1,small_equal_sample_null_size,null,laplace,Ours-I,0.05,500,1000,0.001,0.350848,1.0495529290206391,1.0443431257359919,0.30407056160003415,0.0009994998749374609
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p1,200,60,60,1.0,equicorrelation,0.1,0.1,small_equal_sample_null_size,null,laplace,Wang-NR,0.05,0,1000,0.015,0.3674637225443659,24.146844469813452,18.864672028979044,0.0014085192015627398,0.003843826218756514
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p5,200,60,60,1.0,equicorrelation,0.5,0.5,small_equal_sample_null_size,null,laplace,Li-Chen,0.05,0,1000,0.127,0.6115956277099807,-0.1492508399468855,-0.6958771997615391,0.0005163958005141467,0.010529529904036551
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p5,200,60,60,1.0,equicorrelation,0.5,0.5,small_equal_sample_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.053,0.45683999999999997,3.418605735775127,3.37512682868266,0.2783056783998618,0.00708456067798138
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p5,200,60,60,1.0,equicorrelation,0.5,0.5,small_equal_sample_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.046,0.446562,1.0256709905236796,0.8363076568390749,0.30519391839776655,0.006624499981130651
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p5,200,60,60,1.0,equicorrelation,0.5,0.5,small_equal_sample_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.046,0.473496,1.0087133201049558,0.6741727698605791,0.3051426042008679,0.006624499981130651
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p5,200,60,60,1.0,equicorrelation,0.5,0.5,small_equal_sample_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.046,0.486468,0.9972260788005076,0.5506510560089415,0.30297371530195233,0.006624499981130651
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p5,200,60,60,1.0,equicorrelation,0.5,0.5,small_equal_sample_null_size,null,laplace,Ours-I,0.05,500,1000,0.045,0.458666,1.0209715497422058,0.7955656172223081,0.3040026937999064,0.0065555320150236475
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p5,200,60,60,1.0,equicorrelation,0.5,0.5,small_equal_sample_null_size,null,laplace,Wang-NR,0.05,0,1000,0.04,0.46467620251999303,-19.58032479952913,-338.97764827191844,0.0013505721006076782,0.0061967733539318665
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p9,200,60,60,1.0,equicorrelation,0.9,0.9,small_equal_sample_null_size,null,laplace,Li-Chen,0.05,0,1000,0.177,0.6158897234235143,-0.15883829790057988,-0.8949209064155095,0.0005509130989667028,0.012069424178476784
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p9,200,60,60,1.0,equicorrelation,0.9,0.9,small_equal_sample_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.056,0.468382,1.8066298095710283,1.7286575867006038,0.279124852601788,0.007270763371201128
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p9,200,60,60,1.0,equicorrelation,0.9,0.9,small_equal_sample_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.051,0.43020400000000003,1.0488133055800917,0.8352608336780816,0.30515722079738045,0.00695693898205238
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p9,200,60,60,1.0,equicorrelation,0.9,0.9,small_equal_sample_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.052,0.452482,1.0512632155853232,0.7091310743066976,0.30431586760131174,0.007021111023192838
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p9,200,60,60,1.0,equicorrelation,0.9,0.9,small_equal_sample_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.051,0.4629,1.0536239054459098,0.6245247226645434,0.3021885238988325,0.00695693898205238
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p9,200,60,60,1.0,equicorrelation,0.9,0.9,small_equal_sample_null_size,null,laplace,Ours-I,0.05,500,1000,0.049,0.46788799999999997,1.0537159516901142,0.5742227597183099,0.30327864079829303,0.006826346021115542
study_size_smalln,size_smalln_laplace_equicorrelation_200_60_60_rho0p9,200,60,60,1.0,equicorrelation,0.9,0.9,small_equal_sample_null_size,null,laplace,Wang-NR,0.05,0,1000,0.046,0.4636193142571819,-48.855509239094964,-1291.275719645523,0.0014263578982790933,0.006624499981130651
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p1,100,60,60,1.0,toeplitz,0.1,0.1,small_equal_sample_null_size,null,laplace,Li-Chen,0.05,0,1000,0.049,0.5093213106917829,-0.044417120567328924,-0.0027884111070542693,0.00030383360013365744,0.006826346021115542
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p1,100,60,60,1.0,toeplitz,0.1,0.1,small_equal_sample_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.014,0.5239980000000001,3.6864579991395394,3.6592810723314857,0.0650475681007374,0.003715373467095872
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p1,100,60,60,1.0,toeplitz,0.1,0.1,small_equal_sample_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.042,0.405846,1.0442883564219707,0.9669460341035148,0.06943815199891105,0.0063431853196954605
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p1,100,60,60,1.0,toeplitz,0.1,0.1,small_equal_sample_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.05,0.44632,1.035439965343948,0.842863506507497,0.0694815655015409,0.006892024376045111
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p1,100,60,60,1.0,toeplitz,0.1,0.1,small_equal_sample_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.05,0.470022,1.024057735141175,0.6957415401402252,0.06994545410003047,0.006892024376045111
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p1,100,60,60,1.0,toeplitz,0.1,0.1,small_equal_sample_null_size,null,laplace,Ours-I,0.05,500,1000,0.0,0.351142,1.047876771128123,1.0480418986712305,0.06972847119928338,0.0
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p1,100,60,60,1.0,toeplitz,0.1,0.1,small_equal_sample_null_size,null,laplace,Wang-NR,0.05,0,1000,0.0,0.3795461365376531,5.765851062433747,5.848194478097483,0.0007147614007117227,0.0
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p5,100,60,60,1.0,toeplitz,0.5,0.5,small_equal_sample_null_size,null,laplace,Li-Chen,0.05,0,1000,0.06,0.487803734859399,0.04652547593872405,0.049657708339271606,0.0003101613001199439,0.007509993342207435
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p5,100,60,60,1.0,toeplitz,0.5,0.5,small_equal_sample_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.036,0.456032,3.752114608979733,3.714111960959558,0.0651503418001812,0.005891010100144117
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p5,100,60,60,1.0,toeplitz,0.5,0.5,small_equal_sample_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.058,0.403036,1.0473188926370842,0.965225616178242,0.06952100260020233,0.007391616873188166
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p5,100,60,60,1.0,toeplitz,0.5,0.5,small_equal_sample_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.061,0.44318599999999997,1.044314176933643,0.8369564096208155,0.06949522810091731,0.0075682891065286355
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p5,100,60,60,1.0,toeplitz,0.5,0.5,small_equal_sample_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.062,0.465274,1.0433894454056223,0.6992543978111542,0.06981067349854857,0.007626008130076967
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p5,100,60,60,1.0,toeplitz,0.5,0.5,small_equal_sample_null_size,null,laplace,Ours-I,0.05,500,1000,0.0,0.346724,1.0516463543035226,1.050760361854608,0.06957198250084184,0.0
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p5,100,60,60,1.0,toeplitz,0.5,0.5,small_equal_sample_null_size,null,laplace,Wang-NR,0.05,0,1000,0.001,0.3874132766288731,6.657610280862675,6.455523296071888,0.0007251236003357918,0.0009994998749374609
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p9,100,60,60,1.0,toeplitz,0.9,0.9,small_equal_sample_null_size,null,laplace,Li-Chen,0.05,0,1000,0.076,0.5215983029520654,-0.033878262442876346,-0.12785009716796986,0.0003088831000495702,0.008379976133617566
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p9,100,60,60,1.0,toeplitz,0.9,0.9,small_equal_sample_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.064,0.410192,3.4959667451582472,3.460591692387697,0.06426707010355312,0.007739767438366608
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p9,100,60,60,1.0,toeplitz,0.9,0.9,small_equal_sample_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.047,0.412804,1.0429606672546996,0.9560812467530801,0.06908575850061606,0.006692607862410586
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p9,100,60,60,1.0,toeplitz,0.9,0.9,small_equal_sample_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.051,0.457066,1.0316094737489137,0.8132960152000723,0.06933396609709598,0.00695693898205238
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p9,100,60,60,1.0,toeplitz,0.9,0.9,small_equal_sample_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.05,0.48177800000000004,1.0180295535411599,0.6567216801110534,0.06921253480168525,0.006892024376045111
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p9,100,60,60,1.0,toeplitz,0.9,0.9,small_equal_sample_null_size,null,laplace,Ours-I,0.05,500,1000,0.023,0.416014,1.0475149222207663,1.0266912892951976,0.06893773429770954,0.004740358636221525
study_size_smalln,size_smalln_laplace_toeplitz_100_60_60_rho0p9,100,60,60,1.0,toeplitz,0.9,0.9,small_equal_sample_null_size,null,laplace,Wang-NR,0.05,0,1000,0.029,0.4594745901842598,5.827849387284037,-1.0020522875922921,0.0007231070016277954,0.005306505441436953
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p1,200,60,60,1.0,toeplitz,0.1,0.1,small_equal_sample_null_size,null,laplace,Li-Chen,0.05,0,1000,0.044,0.4987536150704062,-0.019630570210217684,0.006443276539643731,0.000554726097965613,0.006485676526007136
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p1,200,60,60,1.0,toeplitz,0.1,0.1,small_equal_sample_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.014,0.528616,3.975672083738987,3.946927796430219,0.2838253724995302,0.003715373467095872
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p1,200,60,60,1.0,toeplitz,0.1,0.1,small_equal_sample_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.054,0.40800400000000003,1.0507426909909328,0.9580930883222549,0.30950768110039645,0.007147307185227175
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p1,200,60,60,1.0,toeplitz,0.1,0.1,small_equal_sample_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.052,0.447446,1.0517322094949542,0.8327333578352423,0.3098008322023088,0.007021111023192838
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p1,200,60,60,1.0,toeplitz,0.1,0.1,small_equal_sample_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.056,0.469142,1.0520840356069725,0.7005248004804709,0.30745140359876677,0.007270763371201128
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p1,200,60,60,1.0,toeplitz,0.1,0.1,small_equal_sample_null_size,null,laplace,Ours-I,0.05,500,1000,0.0,0.345392,1.048346330492715,1.0488455480077215,0.30740827989741226,0.0
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p1,200,60,60,1.0,toeplitz,0.1,0.1,small_equal_sample_null_size,null,laplace,Wang-NR,0.05,0,1000,0.0,0.33257741991551076,22.949058738783663,23.292763498387444,0.0015196403957670555,0.0
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p5,200,60,60,1.0,toeplitz,0.5,0.5,small_equal_sample_null_size,null,laplace,Li-Chen,0.05,0,1000,0.048,0.5113548546604832,-0.06409375960349557,-0.01761618965997562,0.0005581418003421277,0.006759881655768835
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p5,200,60,60,1.0,toeplitz,0.5,0.5,small_equal_sample_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.031,0.439906,4.072870864321642,4.0435065832655726,0.28788664549950044,0.0054807846153630225
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p5,200,60,60,1.0,toeplitz,0.5,0.5,small_equal_sample_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.06,0.419624,1.0562993857572918,0.9134778469177152,0.31784434179740495,0.007509993342207435
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p5,200,60,60,1.0,toeplitz,0.5,0.5,small_equal_sample_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.056,0.451808,1.06204509030091,0.7732139577460497,0.3174308577999473,0.007270763371201128
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p5,200,60,60,1.0,toeplitz,0.5,0.5,small_equal_sample_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.06,0.46832999999999997,1.066918433726906,0.6446713384031721,0.3154369978995528,0.007509993342207435
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p5,200,60,60,1.0,toeplitz,0.5,0.5,small_equal_sample_null_size,null,laplace,Ours-I,0.05,500,1000,0.0,0.34481799999999996,1.048839408125306,1.0490290446982604,0.31376584630052096,0.0
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p5,200,60,60,1.0,toeplitz,0.5,0.5,small_equal_sample_null_size,null,laplace,Wang-NR,0.05,0,1000,0.0,0.3615560741231972,22.038665111856364,22.69798074667716,0.0014902359016705305,0.0
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p9,200,60,60,1.0,toeplitz,0.9,0.9,small_equal_sample_null_size,null,laplace,Li-Chen,0.05,0,1000,0.065,0.5103967884679137,-0.016297039112626414,-0.037007693257843324,0.0007547718987334519,0.007795832219846705
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p9,200,60,60,1.0,toeplitz,0.9,0.9,small_equal_sample_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.063,0.354294,3.946797480802335,3.9180291506828775,0.3136789461013395,0.007683163410991596
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p9,200,60,60,1.0,toeplitz,0.9,0.9,small_equal_sample_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.059,0.41892,1.0677629571966594,0.9074832869637555,0.34234876769676337,0.007451107300260815
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p9,200,60,60,1.0,toeplitz,0.9,0.9,small_equal_sample_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.058,0.449084,1.082707701752102,0.7732449183556129,0.34222966509952674,0.007391616873188166
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p9,200,60,60,1.0,toeplitz,0.9,0.9,small_equal_sample_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.054,0.464216,1.0945159635272699,0.6581627206274876,0.33917182839813176,0.007147307185227175
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p9,200,60,60,1.0,toeplitz,0.9,0.9,small_equal_sample_null_size,null,laplace,Ours-I,0.05,500,1000,0.007,0.37906599999999996,1.0515117448529205,1.0456762069603536,0.337989592997008,0.0026364749192814255
study_size_smalln,size_smalln_laplace_toeplitz_200_60_60_rho0p9,200,60,60,1.0,toeplitz,0.9,0.9,small_equal_sample_null_size,null,laplace,Wang-NR,0.05,0,1000,0.023,0.44073893301782585,24.163103754502735,19.650417207457394,0.0019075004016049207,0.004740358636221525
