study,scenario_id,p,n1,n2,n1_over_n2,family,rho0,rho_alt,design,alternative,innovation,method,alpha,B,R,rejection_rate,mean_p_value,mean_statistic,median_statistic,mean_elapsed_sec,MCSE
study_size_target,size_target_chisq1_equicorrelation_200_80_100_rho0p9,200,80,100,0.8,equicorrelation,0.9,0.9,target_rho_grid_null_size,null,chisq1,Max-bootstrap,0.05,500,1000,0.043,0.511606,1.542249440212863,1.453593871826294,0.32629349040065425,0.006414904519944158
study_size_target,size_target_chisq1_equicorrelation_200_80_100_rho0p9,200,80,100,0.8,equicorrelation,0.9,0.9,target_rho_grid_null_size,null,chisq1,Ours-C(0.3),0.05,500,1000,0.052,0.437198,1.0460925218624972,0.826187511460857,0.35970974059868605,0.007021111023192838
study_size_target,size_target_chisq1_equicorrelation_200_80_100_rho0p9,200,80,100,0.8,equicorrelation,0.9,0.9,target_rho_grid_null_size,null,chisq1,Ours-C(0.5),0.05,500,1000,0.053,0.453144,1.053947606069765,0.7132801228342412,0.35964033379766625,0.00708456067798138
study_size_target,size_target_chisq1_equicorrelation_200_80_100_rho0p9,200,80,100,0.8,equicorrelation,0.9,0.9,target_rho_grid_null_size,null,chisq1,Ours-C(0.7),0.05,500,1000,0.057,0.461194,1.0580518498807658,0.649461243121104,0.35795716080011336,0.007331507348424334
study_size_target,size_target_chisq1_equicorrelation_200_80_100_rho0p9,200,80,100,0.8,equicorrelation,0.9,0.9,target_rho_grid_null_size,null,chisq1,Ours-I,0.05,500,1000,0.053,0.467114,1.0575328837431657,0.6205155592824649,0.35667170740035364,0.00708456067798138
study_size_target,size_target_chisq1_equicorrelation_200_80_100_rho0p9,200,80,100,0.8,equicorrelation,0.9,0.9,target_rho_grid_null_size,null,chisq1,Wang-NR,0.05,0,1000,0.045,0.4621626535579254,93.70184687081232,-1438.9904094510484,0.002289388501900248,0.0065555320150236475
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p1,100,120,150,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Li-Chen,0.05,0,1000,0.128,0.5049102931392029,-0.02475482443938268,-0.008807198135310473,0.0009250869988463819,0.010564847372300274
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p1,100,120,150,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Max-bootstrap,0.05,500,1000,0.005,0.712244,3.5413260381146037,3.513679047422289,0.08665013600001112,0.0022304708023195463
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p1,100,120,150,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Ours-C(0.3),0.05,500,1000,0.056,0.43997,1.027390293951736,0.9438707736310474,0.0917950102010509,0.007270763371201128
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p1,100,120,150,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Ours-C(0.5),0.05,500,1000,0.053,0.46423000000000003,1.0251913283812708,0.8142626354274832,0.09166919330134987,0.00708456067798138
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p1,100,120,150,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Ours-C(0.7),0.05,500,1000,0.053,0.477892,1.0191528848410072,0.6821083720607847,0.09129986560321413,0.00708456067798138
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p1,100,120,150,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Ours-I,0.05,500,1000,0.0,0.415476,1.0174890250198112,1.0172606865304372,0.09137597630196251,0.0
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p1,100,120,150,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Wang-NR,0.05,0,1000,0.0,0.4305514729668907,1.38887329123433,1.4194922952714464,0.0028030492999823763,0.0
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p5,100,120,150,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Li-Chen,0.05,0,1000,0.111,0.5186603512277893,-0.057651417229065735,-0.10521736430054379,0.0009237969001987949,0.00993373041711924
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p5,100,120,150,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Max-bootstrap,0.05,500,1000,0.017,0.606242,3.642787897885338,3.6063442719766696,0.08693348210165278,0.004087909000944126
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p5,100,120,150,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Ours-C(0.3),0.05,500,1000,0.044,0.449854,1.0155744897161196,0.940549868614807,0.09231997780071106,0.006485676526007136
